neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.2809654096238035,0.6861628776376538,0.030704562531710552,0.002167150206832118,neu,neu,เขาขัดขืนอะครับผมไม่ได้อะไรนะ ดูตามคลิป ไม่ได้เข้าข้างตำรวจนะ ผมดูตามคลิปแต่มันก็นะ นานาจิตตังครับ,เขา|ขัดขืน|อะ|ครับผม|ไม่ได้|อะไร|นะ|ดู|ตาม|คลิป|ไม่ได้|เข้าข้าง|ตำรวจ|นะ|ผม|ดู|ตาม|คลิป|แต่|มัน|ก็|นะ|นานา|จิต|ตัง|ครับ,26,20,True
0.41759374077982436,0.44436425567957427,0.12968063746199468,0.008361366078606738,neu,neg,ไม่ไหวแล้วนอนไม่หลับบบ,ไม่ไหว|แล้ว|นอนไม่หลับ|บบ,4,4,False
0.14745896674509132,0.7873397510348843,0.060609352045014525,0.004591930175009873,neu,neg,"คุณก็รู้ ""ที่นี่ประเทศไทย""!!","คุณ|ก็|รู้|""|ที่นี่|ประเทศไทย|""!!",7,7,False
0.152398148946834,0.7582599830715973,0.07921025986668129,0.010131608114887388,neu,q,ตอนนี้ปิดบริการน้า,ตอนนี้|ปิด|บริการ|น้า,4,4,False
0.0031291700592328826,0.3482122508806372,0.6395223001815927,0.00913627887853717,pos,pos,อยากอิเห้ย,อยาก|อิเห้ย,2,2,True
0.007837503823199577,0.9664537102466055,0.024276366490342382,0.001432419439852654,neu,neu,หลังเที่ยงคืนวันศุกร์ เตรียมตี้กับ Exclusive track จากสองหนุ่มสุดเท่ นามว่า “Firebeatz” ในช่วง Bangkok Night Hype Special by Singha Light (00.00 – 01.00 AM) และติดตามเพลงใหม่ๆ พร้อมอัพเดทข่าวสารวงการเพลงสากล ได้ในช่วง Bangkok Night Hype กับ DJ.ORN ทุกวันจันทร์ – ศุกร์ ตั้งแต่สี่ทุ่ม - เที่ยงคืน Stay tuned only at GET 102.5 http://www.get1025.com/ #fierbeatz #tgif #bangkoknighthype #get1025 #singhalight #fridaynight #edmthailand,หลัง|เที่ยงคืน|วัน|ศุกร์|เตรียม|ตี้|กับ|exclusive|track|จาก|สอง|หนุ่ม|สุด|เท่|นาม|ว่า|“|firebeatz|”|ใน|ช่วง|bangkok|night|hype|special|by|singha|light|(|00.00|–|01.00|am|)|และ|ติดตาม|เพลง|ใหม่|ๆ|พร้อม|อัพเดท|ข่าวสาร|วงการ|เพลงสากล|ได้|ใน|ช่วง|bangkok|night|hype|กับ|dj|.|orn|ทุกวัน|จันทร์|–|ศุกร์|ตั้งแต่|สี่|ทุ่ม|-|เที่ยงคืน|stay|tuned|only|at|get|102.5|http|:|/|/|xxurl|/|#|fierbeatz|#|tgif|#|bangkoknighthype|#|get|1025|#|singhalight|#|fridaynight|#|edmthailand,90,72,True
0.3743787286259223,0.2986404702585816,0.24250936747180796,0.08447143364368817,neg,neg,แล้วรถบ้านทั่วๆไปแบบ civic vios camry เสียภาษีแบบไหนบ้างครับ แบบไม่รู้จริงๆ,แล้ว|รถ|บ้าน|ทั่วๆ|ไป|แบบ|civic|vios|camry|เสียภาษี|แบบ|ไหน|บ้าง|ครับ|แบบ|ไม่รู้|จริงๆ,17,15,True
0.6548251878436575,0.2942902100910178,0.04285483005389632,0.008029772011428583,neg,pos,Cara Grazia ลุคนี้ อหหหหห ใส่สูทแล้วผัวแรงมาก ใครไหวไปก่อนเลย ขอตายอยู่ตรงนี้แหละ กีงามอะไรขนาดนี้,cara|grazia|ลุค|นี้|อห|xxrep|  |ใส่|สูท|แล้ว|ผัว|แรง|มาก|ใคร|ไหว|ไป|ก่อน|เลย|ขอ|ตาย|อยู่|ตรง|นี้แหละ|กี|งาม|อะไร|ขนาด|นี้,28,27,False
0.06259176849331473,0.9046627897583323,0.03099916073985578,0.001746281008497386,neu,neu,งานของเบียร์ช้างไง,งาน|ของ|เบียร์|ช้าง|ไง,5,5,True
0.16629931355134997,0.7004647918621163,0.13292257579706535,0.000313318789468381,neu,neu,ไปหาหมอนะเราก็เป็นเนื้องอกในมดลูกเหมือนกันแต่ผ่าตัดออกแล้วก็หายปกติแล้วตอนนี้สบายมากเลยอย่าปล่อยไว้นานนะเดี่ยวจะเป็นเหมือนเพื่อนเราทีแรกก็เป็นเนื้องอกธรรมะดาแต่ปล่อยไว้ไม้ไปหาหมอก็เลยกายเป็นมะเร็งปากมดลูกตอนนี้เสียชีวิตแล้วน่าสงสารมากๆๆเลยไปหาหมอนะค้ะอย่าปล่อยไวนานมันไม้ดีถ้าเนื้อกายเป็นเนื้อร้ายจะกายเป็นมะเร็งนะค้ะไม้มีคนพาไปก็ไปเองเลยถ้าเราไม้รักตัวเองแล้วใครจะมารักเราล่ะสู้ๆๆๆ,ไปหา|หมอ|นะ|เรา|ก็|เป็น|เนื้องอก|ใน|มดลูก|เหมือนกัน|แต่|ผ่า|ตัดออก|แล้วก็|หาย|ปกติ|แล้ว|ตอนนี้|สบาย|มาก|เลย|อย่า|ปล่อย|ไว้|นาน|นะ|เดี่ยว|จะ|เป็น|เหมือน|เพื่อน|เรา|ทีแรก|ก็|เป็น|เนื้องอก|ธรรมะ|ดา|แต่|ปล่อย|ไว้|ไม้|ไปหา|หมอ|ก็|เลย|กาย|เป็น|มะเร็ง|ปาก|มดลูก|ตอนนี้|เสียชีวิต|แล้ว|น่าสงสาร|มาก|ๆๆ|เลย|ไปหา|หมอ|นะ|ค้ะ|อย่า|ปล่อย|ไว|นาน|มัน|ไม้|ดี|ถ้า|เนื้อ|กาย|เป็น|เนื้อร้าย|จะ|กาย|เป็น|มะเร็ง|นะ|ค้ะ|ไม้|มี|คน|พา|ไป|ก็|ไป|เอง|เลย|ถ้า|เรา|ไม้|รัก|ตัวเอง|แล้ว|ใคร|จะ|มา|รัก|เรา|ล่ะ|สู้|ๆๆๆ,103,58,True
0.01801109943780327,0.5825721384575784,0.39730574882954584,0.0021110132750724424,neu,neu,พาพีคกับนภัทรไปลอง555,พา|พีค|กับ|น|ภัทร|ไป|ลอง|555,8,8,True
0.06334199871672108,0.5112851142848458,0.42091182594849136,0.004461061049941776,neu,neu,เงินเดือนออก บอกจะเลี้ยงตั้งแต่เดือนแรกและ เนียนเงียบบบบ,เงินเดือน|ออก|บอก|จะ|เลี้ยง|ตั้งแต่|เดือน|แรก|และ|เนียน|เงียบ|xxrep,12,12,True
0.026554383618992785,0.8850996359950367,0.07431037573625654,0.014035604649713915,neu,neu,[Full-Time] #ลีโอพรีซีซั่นคัพ2018 เชียงใหม่ เอฟซี VS เอสซีจี เมืองทองฯ ____________________________ www.facebook.com/ballthaichudchud #บอลไทยชัดชัด #บอลไทยชัดชัดV2,[|full-time|]|#|ลีโอ|พ|รี|ซีซั่น|คัพ|2018|เชียงใหม่|เอฟ|ซี|vs|เอส|ซี|จี|เมือง|ทอง|ฯ|_|xxrep|  |xxurl|/|ballthaichudchud|#|บอล|ไทย|xxwrep|ชัด|#|บอล|ไทย|xxwrep|ชัด|v|2,38,31,True
0.032312109312071166,0.5280300232139657,0.43721688566624095,0.002440981807722104,neu,neu,หิวเด้อออออ,หิว|เด้อ|xxrep,3,3,True
0.13561741083521964,0.780709116918154,0.07671665126336034,0.00695682098326592,neu,neu,เราก็กำลังพัฒนาครับ พัฒนาต่อไปไม่หยุดยั้ง,เรา|ก็|กำลัง|พัฒนา|ครับ|พัฒนา|ต่อไป|ไม่หยุดยั้ง,8,7,True
0.21737357675050567,0.6239709624517417,0.15433854697632263,0.004316913821430171,neu,neu,BLEND285 ของที่คุยเคย 🥃🥃🥃 พูดไม่มากทำให้เห็นเลย #BLENFESLIVEPROJECT #BLENFES #ชีวิตดีเรามีได้ #ใช้ชีวิตให้กลมกล่อม,blend|285|ของ|ที่|คุย|เคย|xxwrep|🥃|พูด|ไม่|มาก|ทำให้|เห็น|เลย|#|blenfesliveproject|#|blenfes|#|ชีวิต|ดี|เรา|มี|ได้|#|ใช้ชีวิต|ให้|กลมกล่อม,28,25,True
0.01587922833890079,0.46265301680137133,0.5106178726653768,0.010849882194350974,pos,neu,มึงพร้อมวันไหน,มึง|พร้อม|วัน|ไหน,4,4,False
0.45320270719371897,0.49276195214352553,0.05016119086240501,0.0038741498003506706,neu,neu,มันเจ๋งไปแล้ว,มัน|เจ๋ง|ไป|แล้ว,4,4,True
0.03638727880838282,0.8677618885550795,0.08263796273600053,0.013212869900537298,neu,neu,จะเป็นเป็ดแบบเดียวกันค่ะ ในส่วนของเป็ดไหว้จะมีเครื่องในครบค่ะ ^^,จะ|เป็น|เป็ด|แบบ|เดียวกัน|ค่ะ|ใน|ส่วน|ของ|เป็ด|ไหว้|จะ|มี|เครื่องใน|ครบ|ค่ะ|^^,17,14,True
0.18886543029575173,0.6739133359595049,0.13625233923154384,0.0009688945131996615,neu,neg,หนีช้าง มากินลีโอ5555,หนี|ช้าง|มา|กิน|ลีโอ|5|xxrep,7,7,False
0.03423626634425702,0.5881148175771814,0.3766481968846829,0.0010007191938784833,neu,pos,พาไปกินโหน่ยยยย,พา|ไป|กิน|โห|น่ย|xxrep,6,6,False
0.09578690595884677,0.5188348980309532,0.37935668100138303,0.006021515008817088,neu,pos,รักของเรามีทุกรสชาติค่ะ มีสนุก เศร้า หัวเราะ ร้องไห้ มุ้งมิ้งๆ ทะเละกันก้อบ่อยค่ะ แต่ก้อกับมารักกันเหมือนเดิม ก้อเหมือนSPY ที่มีหลายรสชาติ เป็นสีสันของชีวิตค่ะ ไม่ว่าจะสุขหรือทุกข์ ถ้าผ่านมันมาด้วยกันได้ ก้อจะทำให้เราเข้าใจกันมากขึ้น ขอบคุณที่อยุ่ข้างๆกันจับมือกันมาตลอด แระเราจะจับมือกับแบบนี้ตลอดไป,รัก|ของ|เรา|มี|ทุก|รสชาติ|ค่ะ|มี|สนุก|เศร้า|หัวเราะ|ร้องไห้|มุ้ง|มิ้งๆ|ทะ|เละ|กัน|ก้อ|บ่อย|ค่ะ|แต่|ก้อ|กับ|มา|รัก|กัน|เหมือนเดิม|ก้อ|เหมือน|spy|ที่|มี|หลาย|รสชาติ|เป็น|สีสัน|ของ|ชีวิต|ค่ะ|ไม่ว่า|จะ|สุข|หรือ|ทุกข์|ถ้า|ผ่าน|มัน|มา|ด้วยกัน|ได้|ก้อ|จะ|ทำให้|เรา|เข้าใจ|กัน|มากขึ้น|ขอบคุณ|ที่|อยุ่|ข้างๆ|กัน|จับมือ|กัน|มา|ตลอด|แระ|เรา|จะ|จับมือ|กับ|แบบนี้|ตลอดไป,73,50,False
0.06529950683509754,0.6498893179557711,0.278286850657793,0.0065243245513381875,neu,pos,ขัดออกดีคับ จากคอดำๆ หายดำเลย,ขัด|ออก|ดี|คับ|จาก|คอ|ดำ|ๆ|หาย|ดำ|เลย,11,10,False
0.09483468893371173,0.5486026052988123,0.3523203290911089,0.004242376676367128,neu,neu,ลาเนจจจจจ,ลา|เนจ|xxrep,3,3,True
0.04740630482846907,0.7950133001484404,0.14643802153942378,0.011142373483666652,neu,neu,เตงงงเลี้ยงหน่อย,เต|งง|ง|เลี้ยง|หน่อย,5,5,True
0.10671283678808648,0.8159579144685243,0.07400365900190523,0.00332558974148406,neu,pos,555555555 เอ้าบอกตรงๆสิ,5|xxrep|  |เอ้า|บอก|ตรงๆ|สิ,7,7,False
0.5560326066003157,0.41653679862945076,0.01971445623275943,0.007716138537474159,neg,neg,กลัวบุหรี่ขายไม่ได้,กลัว|บุหรี่|ขาย|ไม่ได้,4,4,True
0.22372132615322224,0.7095213604522456,0.06169293428427288,0.005064379110259344,neu,neg,สภาพหลังจากโดนฟอร์จูนเนอร์ขับตามตูดตลอดทาง,สภาพ|หลังจาก|โดน|ฟอร์จูนเนอร์|ขับ|ตาม|ตูด|ตลอดทาง,8,8,False
0.01838599243829167,0.043315322964232385,0.9369182721647022,0.0013804124327735693,pos,pos,อยากไปกิน,อยาก|ไป|กิน,3,3,True
0.1697649586475495,0.3986936854107675,0.42252301780999096,0.009018338131692085,pos,pos,ยี่ห้อนี่ เขาชอบตั้งชื่อ ลงท้ายด้วย สระอา เทียน่า อัลเมร่า นาวาร่า เทอร่า พัลซ่า ยามาฮ่า แฮร่,ยี่ห้อ|นี่|เขา|ชอบ|ตั้งชื่อ|ลงท้าย|ด้วย|สระ|อา|เทีย|น่า|อัล|เม|ร่า|นาวา|ร่า|เท|อ|ร่า|พัล|ซ่า|ยามา|ฮ่า|แฮ|ร่,25,23,True
0.8343549807947238,0.06529841942969611,0.09770969921194511,0.0026369005636350936,neg,neg,จุดเหมือนของสองสิ่งนี้คือเหนียวผิดที่ อีแผ่นแปะกันรองเท้ากัดคือแปะตีนแต่ติดรองเท้า อีผ้าอนามัยคือแปะกกนแต่ชอบม้วนมาแปะจิ๋ม,จุด|เหมือน|ของ|สอง|สิ่ง|นี้|คือ|เหนียว|ผิด|ที่|อี|แผ่น|แปะ|กัน|รองเท้า|กัด|คือ|แปะ|ตีน|แต่|ติด|รองเท้า|อี|ผ้าอนามัย|คือ|แปะ|กก|น|แต่|ชอบ|ม้วน|มา|แปะ|จิ๋ม,34,26,True
0.7382154943923138,0.2318729562377959,0.02097658061599395,0.008934968753896197,neg,neg,ใส่ผ้าอนามัยผ้าอนามัยยังบาดหีอ่ะ เส้า,ใส่|xxwrep|ผ้าอนามัย|ยัง|บาด|หี|อ่ะ|เส้า,8,8,True
0.02597386338041842,0.2766252724632503,0.6940202661031056,0.0033805980532256186,pos,pos,พาลูกชายไปกินหน่อย,พา|ลูกชาย|ไป|กิน|หน่อย,5,5,True
0.046745861795560235,0.753681248760309,0.19461274058001965,0.004960148864111171,neu,pos,มาดามแป้งเห็นน้องๆที่ทำงานใช้ค่ะและน้องก็แนะนำด้วยค่ะ มาดามแป้งเลยให้คนไปซื้อมาลองใช้ดู มาดามแป้งเป็นคนไม่ไช้สินค้าแพงมากค่ะ และสินค้าตัวมีสารสกัดเมือกหอยทากและมีส่วนผสมทองคำ24k ฟื้นฟูความอ่อนโยน เพิ่มความชุ่มชื้นด้วยค้ะ มาดามแป้งเลยใช้เพราะมันดีจิง แบรนด์สินค้ารู้ว่ามาดามแป้งใช้สินค้านี้จึงติดต่อให้มาดามแป้งมาเป็นพรีเซนเตอรsnailwhite gole ค่ะ,มาดาม|แป้ง|เห็น|น้องๆ|ที่ทำงาน|ใช้|ค่ะ|และ|น้อง|ก็|แนะนำ|ด้วย|ค่ะ|มาดาม|แป้ง|เลย|ให้|คน|ไป|ซื้อ|มา|ลอง|ใช้|ดู|มาดาม|แป้ง|เป็น|คน|ไม่|ไช้|สินค้า|แพง|มาก|ค่ะ|และ|สินค้า|ตัว|มี|สาร|สกัด|เมือก|หอย|ทาก|และ|มี|ส่วนผสม|ทองคำ|24|k|ฟื้นฟู|ความอ่อนโยน|เพิ่ม|ความชุ่มชื้น|ด้วย|ค้ะ|มาดาม|แป้ง|เลย|ใช้|เพราะ|มันดี|จิง|แบรนด์|สินค้า|รู้|ว่า|มาดาม|แป้ง|ใช้|สินค้า|นี้|จึง|ติด|ต่อให้|มาดาม|แป้ง|มา|เป็น|พ|รี|เซน|เต|อร|snailwhite|gole|ค่ะ,86,59,False
0.45633773058136246,0.4486515277240245,0.0659181243481921,0.02909261734642095,neg,neg,ถ้าเดอะมอล์ปิดถาวรเลยมอส,ถ้า|เดอะ|มอล์|ปิด|ถาวร|เลย|มอส,7,7,True
0.012707303683586562,0.9540745854657698,0.018621651676593506,0.014596459174050159,neu,neu,คุณลูกค้าสามารถสั่งเป็นน้ำซุปปกติได้ค่ะ ^^,คุณ|ลูกค้า|สามารถ|สั่ง|เป็นน้ำ|ซุป|ปกติ|ได้|ค่ะ|^^,10,10,True
0.8260027742991332,0.15103990253728466,0.021940954597084214,0.0010163685664980025,neg,neg,เราเป็นคนนึงที่ไม่เซียนการเมือง ไม่ฝักใฝ่ฝ่ายใด พอคณะนี้เข้ามา เศรษฐกิจฝืดๆ ขัดๆ เราก็ไม่กล่าวหา ก้มหน้าก้มตาทำหน้าที่ตัวเองไป แต่พอมาเห็นข่าวนาฬิกาเอย แจกเงินเอย เลื่อนเลือกตั้งเอย โหยอีแย่เม็ด กูไม่ทนล้าวววววว #เลื่อนเเม่มึงสิ,เรา|เป็น|คน|นึง|ที่|ไม่|เซียน|การเมือง|ไม่|ฝักใฝ่|ฝ่าย|ใด|พอ|คณะ|นี้|เข้ามา|เศรษฐกิจ|ฝืด|ๆ|ขัด|ๆ|เรา|ก็|ไม่|กล่าวหา|ก้มหน้าก้มตา|ทำหน้าที่|ตัวเอง|ไป|แต่|พอ|มา|เห็น|ข่าว|นาฬิกา|เอย|แจก|เงิน|เอย|เลื่อน|เลือกตั้ง|เอย|โหย|อี|แย่|เม็ด|กู|ไม่|ทน|ล้า|ว|xxrep|  |#|เลื่อน|แม่|มึง|สิ,58,49,True
0.6365086248272536,0.19618151827839864,0.1641596047969128,0.0031502520974350124,neg,neu,แพรผ้าอนามัยแบบสอดไปเลยลูกก,แพร|ผ้าอนามัย|แบบ|สอด|ไป|เลย|ลูก|ก,8,8,False
0.18029590046194074,0.5929237212599142,0.21794085771207672,0.008839520566068204,neu,neu,ทำไงดีล่ะ,ทำ|ไง|ดี|ล่ะ,4,4,True
0.02998134754720457,0.9304878108696046,0.028343536627253554,0.011187304955937168,neu,neu,Cf dior นู๊ด 690,cf|dior|นู๊ด|690,4,4,True
0.024571420407772552,0.7337809403479354,0.12358636435537866,0.11806127488891328,neu,neu,เค้ามีปูมั้ย,เค้า|มี|ปู|มั้ย,4,4,True
0.07272190162074126,0.3663590278794074,0.5529129214218116,0.008006149078039752,pos,pos,MG3 เล็กกระทัดรัดประหยัดน้ำมันสุดๆ ไปใกล้ไปไกลก็หายห่วงคะ รักเลยMG3,mg|3|เล็ก|กระทัดรัด|ประหยัด|น้ำมัน|สุด|ๆ|ไป|ใกล้|ไป|ไกล|ก็|หาย|ห่วง|คะ|รัก|เลย|mg|3,20,17,True
0.013315910802724118,0.7119103088178547,0.2652265314971503,0.009547248882271054,neu,neu,เลี้ยงหน่อย,เลี้ยง|หน่อย,2,2,True
0.6601742693829806,0.26885704432072505,0.056316293638049235,0.014652392658245271,neg,neg,อะไร หมดแล้ว,อะไร|หมด|แล้ว,3,3,True
0.12867009059200862,0.15797350798753998,0.7091210070387806,0.004235394381670835,pos,pos,ราดหน้าในตำนาน... @ ร้านนำรสราดหน้าเปิปพิสดาร ราดหน้าปักษ์ใต้ หอม อร่อย นุ่มลิ้น ปัตตานี,ราดหน้า|ใน|ตำ|นา|น.|..|@|ร้าน|นำ|รส|ราดหน้า|เปิป|พิสดาร|ราดหน้า|ปักษ์ใต้|หอม|อร่อย|นุ่ม|ลิ้น|ปัตตานี,20,18,True
0.310722549333071,0.5854859281468686,0.08741386373618996,0.016377658783870593,neu,neg,นโยบายข้อหนึ่งของพรรคสามัญชนคือยุบ กอ.รมน. ครับ เป็นหน่วยงานที่มีวิธีคิดมองเห็นประชาชนเป็นศัตรูของรัฐตลอดเวลา,นโยบาย|ข้อ|หนึ่ง|ของ|พรรค|สามัญชน|คือ|ยุบ|กอ.รมน.|ครับ|เป็น|หน่วยงาน|ที่|มี|วิธี|คิด|มองเห็น|ประชาชน|เป็น|ศัตรู|ของ|รัฐ|ตลอดเวลา,23,21,False
0.2191293351086019,0.6331449587192826,0.13876637008252332,0.008959336089592299,neu,neu,แสงโสมดีกว่า,แสงโสม|ดีกว่า,2,2,True
0.17125755257706185,0.7758986701996162,0.0452810405127004,0.007562736710621403,neu,neu,ภาพ Official ชุดแรก All NEW Honda Brio Amaze เปิดตัวอย่างเป็นทางการที่อินเดีย (World Premiere),ภาพ|official|ชุด|แรก|all|new|honda|brio|amaze|เปิดตัว|อย่างเป็นทางการ|ที่|อินเดีย|(|world|premiere|),17,17,True
0.13228982039442766,0.7916287111116324,0.06748763877340411,0.008593829720535812,neu,neu,พัทยา,พัทยา,1,1,True
0.16093268378058437,0.7229698446383979,0.11170719834758978,0.004390273233427949,neu,neu,"เย่ ข่าวลง blognone ละ อ่านที่นักพัฒนาคุยกันก็สนุกดี เห็นไปในทางเดียวกัน แจ้งเตือนการผูก Direct Debit ธนาคาร, ตอนผูกกดจากแอป, ดูดเงินออกได้หมดบัญชี, ตอนยกเลิกต้องไปสาขา","เย่|ข่าว|ลง|blognone|ละ|อ่าน|ที่|นัก|พัฒนา|คุย|กัน|ก็|สนุก|ดี|เห็น|ไป|ใน|ทาง|เดียวกัน|แจ้ง|เตือน|การผูก|direct|debit|ธนาคาร|,|ตอน|ผูก|กด|จาก|แอ|ป,|ดูด|เงิน|ออก|ได้|หมด|บัญชี|,|ตอน|ยกเลิก|ต้อง|ไป|สาขา",44,41,True
0.33903472249093863,0.44567089411233485,0.1957310840045793,0.01956329939214722,neu,neu,อะไรก็ชีส,อะไร|ก็|ชีส,3,3,True
0.00983861899760661,0.856338373631095,0.102007671849829,0.03181533552146931,neu,neu,ใช่ค่ะ มีจำหน่ายค่ะ ^^,ใช่|ค่ะ|มี|จำหน่าย|ค่ะ|^^,6,5,True
0.014442343385665876,0.41157043533437265,0.5600752736290383,0.01391194765092319,pos,neu,หิว ป่ะ อาบน้ำ,หิว|ป่ะ|อาบน้ำ,3,3,False
0.5750443064506355,0.2976870235343099,0.11274097965464519,0.014527690360409294,neg,neg,ไม่น่าอยากลองแดก Smirnoff electric blue เล้ย,ไม่น่า|อยาก|ลอง|แดก|smirnoff|electric|blue|เล้ย,8,8,True
0.6078940714932027,0.004595661032117588,0.3839225190518682,0.003587748422811608,neg,neg,ชอบมาก แต่สาขาลพบุรีไม่เห็นมีแล้วเลย,ชอบ|มาก|แต่|สาขา|ลพบุรี|ไม่เห็น|มี|แล้ว|เลย,9,9,True
0.06248122438044423,0.8792582181399529,0.053644635799065955,0.0046159216805367635,neu,neu,หากสั่งซื้อพร้อมชำระเงินเรียบร้อย 11street ก็จะทำการจัดส่ง QRCode ให้กับคุณลูกค้าคร้าบ,หาก|สั่งซื้อ|พร้อม|ชำระเงิน|เรียบร้อย|11|street|ก็|จะ|ทำ|การจัดส่ง|qrcode|ให้|กับ|คุณ|ลูกค้า|คร้าบ,17,17,True
0.036688687518888624,0.8769027613018028,0.07811089105105302,0.008297660128255679,neu,neu,แนะนำให้เริ่มต้นจากการล้างหน้าด้วย Hada Labo Deep Clean & Pore Refining Face Wash โฟมสูตรอ่อนโยนที่จะช่วยลดความมันส่วนเกินเพื่อรูขุมขนกระชับ,แนะนำ|ให้|เริ่มต้น|จาก|การ|ล้างหน้า|ด้วย|hada|labo|deep|clean|&|pore|refining|face|wash|โฟม|สูตร|อ่อนโยน|ที่จะ|ช่วย|ลด|ความมัน|ส่วนเกิน|เพื่อ|รูขุมขน|กระชับ,27,27,True
0.1797472940044129,0.667326772579499,0.1468286779017454,0.006097255514342723,neu,neg,วู้วววว ลดทุกวันนนนน,วู้|ว|xxrep|  |ลด|ทุกวัน|xxrep,7,6,False
0.1318879034401424,0.7537114377293702,0.08539826320988847,0.02900239562059886,neu,pos,ลำดับ5 ส่งข้อมูลทางibแล้วค่ะ,ลำดับ|5|ส่ง|ข้อมูล|ทาง|ib|แล้ว|ค่ะ,8,8,False
0.38873765387986753,0.01824746448835441,0.5838938421890292,0.009121039442748752,pos,pos,รสชาติดีมากครับ กินง่าย ไม่ขมคอ,รสชาติ|ดีมาก|ครับ|กิน|ง่าย|ไม่|ขม|คอ,8,8,True
0.034999750437528614,0.049651601018457905,0.9124423795419666,0.0029062690020467577,pos,pos,รถ mg ดีไซน์สวยมาก สมรรถนะเยี่ยม น่าสนใจ มากๆ,รถ|mg|ดีไซน์|สวย|มาก|สมรรถนะ|เยี่ยม|น่าสนใจ|มาก|ๆ,10,9,True
0.009044614725066135,0.37254399092112644,0.6134066998472542,0.005004694506553163,pos,pos,อยากกิน mc griddle ค่ะ,อยาก|กิน|mc|griddle|ค่ะ,5,5,True
0.3286269113138605,0.5649493892174089,0.0917113047698826,0.01471239469884802,neu,neg,วิ่งทำไมเสียเวลา555555,วิ่ง|ทำไม|เสียเวลา|5|xxrep,5,5,False
0.17118752211357807,0.4256460980194292,0.39648608238189426,0.006680297485098564,neu,neu,ไม่ได้ๆๆๆ ต้องมี,ไม่ได้|ๆๆๆ|ต้อง|มี,4,4,True
0.06826642225362729,0.8927669922146357,0.02724465555017114,0.011721929981565862,neu,neu,สำหรับลูกค้าที่ไม่ได้สั่งเมนูสุกี้หรืออาหารสดจะไม่ได้รับน้ำจิ้มสุกี้ค่ะ หากคุณลูกค้าต้องการสามารถแจ้งผู้บริหารสาขาได้ค่ะ ^^,สำหรับ|ลูกค้า|ที่|ไม่ได้|สั่ง|เมนู|สุ|กี้|หรือ|อาหารสด|จะ|ไม่|ได้รับ|น้ำจิ้ม|สุ|กี้|ค่ะ|หาก|คุณ|ลูกค้า|ต้องการ|สามารถ|แจ้ง|ผู้บริหาร|สาขา|ได้|ค่ะ|^^,28,24,True
0.025696787472644946,0.7693001463248762,0.18612535108780198,0.018877715114676896,neu,pos,บลัชออนที่ปัดซัมเมอร์นี้อินแน่นอนกับ 4U2 LOVE ME MORE BLUSH #M12 I Want To Marry You 😍✨✨ #4u2 #4u2cosmetics #4u2thailand,บลัช|ออน|ที่|ปัด|ซัมเมอร์|นี้|อิน|แน่นอน|กับ|4|u|2|love|me|more|blush|#|m|12|i|want|to|marry|you|😍|xxwrep|✨|#|4|u|2|#|4|u|2|cosmetics|#|4|u|2|thailand,41,29,False
0.033488539464383155,0.43105679287846377,0.5321700904912681,0.0032845771658849185,pos,pos,ต้องไปรีบจัดก่อนหมดโปร,ต้อง|ไป|รีบ|จัด|ก่อน|หมด|โปร,7,7,True
0.16562140927804112,0.5580509676151395,0.2717404558527217,0.004587167254097683,neu,neu,ชีสๆ,ชีส|ๆ,2,2,True
0.25775742674016083,0.5521099063264578,0.17988022721723862,0.010252439716142982,neu,pos,เราหายใจไม่ออกแล้วค่าาาาาาา 🤣,เรา|หายใจไม่ออก|แล้ว|ค่า|🤣,5,5,False
0.13507768616641513,0.6194973401670215,0.1155846085471997,0.12984036511936367,neu,q,รถมือสอง vios 2012 กับ city 2012 ตัวไหนน่าเล่นกว่ากันคับ รถมีปันหาแตกต่างกันยังไง?,รถ|มือสอง|vios|2012|กับ|city|2012|ตัว|ไหน|น่า|เล่น|กว่า|กัน|คับ|รถ|มี|ปัน|หา|แตก|ต่างกัน|ยังไง|?,22,20,False
0.09075088560085527,0.513693355641201,0.39531422328296045,0.00024153547498334988,neu,pos,กินๆ,กิน|ๆ,2,2,False
